chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
1gdzafocxmz7rswi,bar_simple,How many years have the lower traffic in petabytes than the difference of two biggest traffics in petabytes.,Find the two highest traffic values across all years. Subtract the smaller of these two values from the larger to establish a threshold. Compare the traffic value of each year against this threshold. Count the years that fall below it.,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""which"": ""max"", ""field"": ""Traffic in petabytes per month""}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""which"": ""max"", ""field"": ""Traffic in petabytes per month"", ""rank"": 2}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}], ""ops3"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""field"": ""Traffic in petabytes per month"", ""operator"": ""<"", ""value"": ""ref:n3""}, {""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3}}]}",4.0,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Traffic in petabytes per month"", ""which"": ""max"", ""rank"": 1}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Traffic in petabytes per month"", ""which"": ""max"", ""rank"": 2}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}], ""ops3"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=4;taskId=o4""}, ""signed"": false, ""targetValue"": ""ref:n3""}], ""ops4"": [{""op"": ""filter"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3"", ""n4""], ""sentenceIndex"": 4, ""view"": {""phase"": 4}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Traffic in petabytes per month"", ""operator"": ""<"", ""value"": ""ref:n3""}, {""op"": ""count"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5""], ""sentenceIndex"": 4, ""view"": {""phase"": 5}, ""source"": ""recursive_step=6;taskId=o6""}}]}",5.0,MISMATCH,0,,,,ok,wrong,
9r7co7yl1osn3zg4,line_simple,How many years have a bigger export value than the average of them?,Calculate the average export value across all years. Compare each year's value against that average. Count the years that exceed it.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Export value in thousand euros""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Export value in thousand euros"", ""operator"": "">"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",2.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Export value in thousand euros""}], ""ops2"": [{""op"": ""diffByValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""targetValue"": ""ref:n1"", ""field"": ""Export value in thousand euros"", ""signed"": true}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Export value in thousand euros"", ""operator"": "">"", ""value"": ""ref:n1"", ""xKindHint"": ""ordinal""}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""field"": ""Export value in thousand euros""}]}",2.0,MATCH,0,,,,,ok,
a6gnu78mgn3xmqhu,line_simple,How many years have a lower index score than the average score across the years?,Calculate the average index score across all years. Compare each year's score against that average. Count the years that fall below it.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Index score on a scale from 0 to 100""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Index score on a scale from 0 to 100"", ""operator"": ""<"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",6.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Index score on a scale from 0 to 100""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Index score on a scale from 0 to 100"", ""signed"": true, ""targetValue"": ""ref:n1""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Index score on a scale from 0 to 100"", ""operator"": ""<"", ""value"": ""ref:n1""}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Index score on a scale from 0 to 100""}]}",6.0,MATCH,0,6,"Avg=31.22; 6 of 9 years below it (gold=6 correct); ours used diffByValue+count yielding 9 (all rows, no filter) = wrong; baseline empty.",,ok,ok,
87b7sitfbe4ttuns,bar_stacked,How many restaurant types have smaller difference between currently-active and currently-inactive share of respondents than 1.0?,"Treat currently-active as the sum of the Very active and Somewhat active shares, and currently-inactive as the Not active share. Compute the difference between the active sum and the inactive share for each restaurant type. Count the restaurant types where this result is less than 1.0.",,,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Respondents"", ""group"": [""Very active"", ""Somewhat active""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share_of_Respondents"", ""group"": ""Not active""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""field"": ""Share_of_Respondents"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}], ""ops3"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""field"": ""Share_of_Respondents"", ""operator"": ""<"", ""value"": 1.0}, {""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3}, ""field"": ""Share_of_Respondents""}]}",0.0,GOLD_EMPTY,0,5,"All 5 types have active-inactive diff (0.60-0.78) < 1.0, so answer=5; both systems collapsed to one global diff and returned count 0.",,,,
2203wq7kgv5ha9fi,bar_grouped,Which age group has the highest difference in share between housing status within the groups which have a higher portion on housing status with buying with mortage?,"Filter the age groups to retain only those where the share for ""Buying with mortgage"" exceeds that of ""Own outright"". Calculate the difference between the two housing status shares for each of these remaining groups. Select the age group that yields the maximum difference.","{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Buying with mortgage"", ""groupB"": ""Own outright"", ""seriesField"": ""Housing_Status"", ""by"": ""Age_Group"", ""field"": ""Share_of_Respondents"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""operator"": "">"", ""value"": 0}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max"", ""field"": ""Share_of_Respondents""}]}",0.243 @35–44,"{""ops2"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 2}, ""by"": ""Age_Group"", ""seriesField"": ""Housing_Status"", ""field"": ""Share_of_Respondents"", ""groupA"": ""Buying with mortgage"", ""groupB"": ""Own outright"", ""signed"": true, ""absolute"": false}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Share_of_Respondents"", ""which"": ""max""}]}",0.243 @35–44,MATCH,0,,,,,ok,
20lb7iojghs85r21,bar_grouped,Which year has the biggest difference in percentage of respondents between two percentages which is smaller than the other percentage for every year?,Calculate the absolute difference between each possible pair of grades for every year. Compare these differences against the percentage of the remaining third grade in the corresponding year. Identify the pair of grades whose difference is consistently smaller than the third grade's value across all years. Select the year that yields the maximum difference for this specific pair.,"{""ops"": [{""op"": ""range"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Percentage of respondents"", ""by"": ""Year""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max""}]}",0.065 @2015,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Grade"", ""field"": ""Percentage_of_Respondents"", ""groupA"": ""10th grade"", ""groupB"": ""12th grade"", ""signed"": true, ""absolute"": true}, {""op"": ""pairDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Grade"", ""field"": ""Percentage_of_Respondents"", ""groupA"": ""10th grade"", ""groupB"": ""8th grade"", ""signed"": true, ""absolute"": true}, {""op"": ""pairDiff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Grade"", ""field"": ""Percentage_of_Respondents"", ""groupA"": ""12th grade"", ""groupB"": ""8th grade"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""field"": ""Percentage_of_Respondents"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""operator"": ""<""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Percentage_of_Respondents"", ""which"": ""max""}]}",0.031 @2012,MATCH,0,2015 (the 8th-vs-10th grade pair is the only pair whose abs difference is smaller than the third grade for every year; its max difference 0.042 occurs in 2015),"True answer is 2015 (pair 8th-vs-10th, diff 0.042); ours gave 2012/0.031 (wrong pair), baseline returned a boolean 1.0 not a year.",,,ok,
1xj7x49epprmpod7,bar_grouped,What is the sum of the difference of number of companies from between domestic market and total market which has a bigger difference than the average difference.,Calculate the absolute difference between the total market and domestic market values for each year. Compute the average of these differences across all years. Filter the years to keep only those where the difference exceeds the calculated average. Sum the differences for this filtered set of years.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Total market"", ""groupB"": ""Domestic market"", ""seriesField"": ""Market Type"", ""by"": ""Year"", ""field"": ""Number of companies"", ""absolute"": true}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of companies""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Number of companies"", ""operator"": "">"", ""value"": ""ref:n2""}], ""ops4"": [{""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""field"": ""Number of companies""}]}",122.0,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Market Type"", ""field"": ""Number of companies"", ""groupA"": ""Total market"", ""groupB"": ""Domestic market"", ""signed"": false, ""absolute"": true}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of companies""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Number of companies"", ""operator"": "">"", ""value"": 15.555555555555555}], ""ops4"": [{""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""field"": ""Number of companies""}]}",122.0,MATCH,0,,,,,ok,
7iy5s09teyeaybzy,line_multiple,Which year has the closest value with the average value in sum of life expectancy for both genders?,Sum the life expectancy values for both genders for each year. Calculate the average of these yearly sums across all years. Compute the absolute difference between each year's sum and the overall average. Select the year that yields the smallest difference.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""female""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at virth in years""}], ""ops3"": [{""op"": ""diffByValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetValue"": ""ref:n2"", ""field"": ""Life expectancy at virth in years"", ""signed"": false}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""which"": ""min"", ""field"": ""Life expectancy at virth in years""}]}",0.16 @2013,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Life expectancy at virth in years"", ""group"": [""female"", ""male""]}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at virth in years""}], ""ops3"": [{""op"": ""diffByValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetValue"": ""ref:n2"", ""field"": ""Life expectancy at virth in years"", ""signed"": false}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""field"": ""Life expectancy at virth in years"", ""which"": ""min""}]}",0.0,MISMATCH,0,"2013 (sum 141.41, closest to the average of yearly sums 141.05; abs diff 0.358)","Question wants the year (2013) but both ours and baseline return scalar 0.0 from findExtremum-min, not the argmin year; gold absent.",,gap,wrong,
9sdl1j9l1fbhwq09,line_multiple,How many years have higher life expectancy than its average for both genders?,Calculate the average life expectancy across all years for the female category. Compute the average life expectancy across all years for the male category. Compare the yearly values for each gender against their respective averages. Count the years where both the female and male values exceed their own averages.,,,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Life expectancy at birth in years"", ""group"": ""female""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Life expectancy at birth in years"", ""group"": ""male""}], ""ops3"": [{""op"": ""diffByValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""targetValue"": ""ref:n1"", ""field"": ""Life expectancy at birth in years"", ""group"": ""female"", ""signed"": true}, {""op"": ""diffByValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetValue"": ""ref:n2"", ""field"": ""Life expectancy at birth in years"", ""group"": ""male"", ""signed"": true}], ""ops4"": [{""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""field"": ""Life expectancy at birth in years"", ""group"": ""female""}]}",11.0,GOLD_EMPTY,1,6,"Both genders rise monotonically and cross their own averages at 2013, so 2013-2018 = 6 years; ours=11 and baseline=0 are wrong, and gold=9 used a single combined average counting rows not years.",,,,
1g17ep9vho38jvcz,bar_simple,How many continents have a bigger share than the share difference between the continents which have the biggest share and the lowest share?,Find the maximum and minimum share values across all continents. Subtract the minimum share from the maximum share to calculate the difference. Compare the share of each continent against this difference. Count the continents that exceed it.,"{""ops"": [{""op"": ""range"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of mobile app developers"", ""operator"": "">"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",1.0,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers"", ""which"": ""max""}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers"", ""which"": ""min""}, {""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}, {""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers"", ""operator"": "">"", ""value"": ""ref:n3""}, {""op"": ""count"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 1}, ""field"": ""Share of mobile app developers""}]}",1.0,MATCH,0,,,,,ok,
83hx57gqlkd9sldn,line_multiple,Which year has the 3rd biggest difference between the percentage of bad and good opinion for the years which have more bad opinions than the good ones.,Filter the years to retain only those where the bad opinion percentage exceeds the good opinion percentage. Calculate the difference between the two percentages for each retained year. Sort these differences from largest to smallest. Select the year that corresponds to the third value in this ordered list.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Bad"", ""groupB"": ""Good"", ""seriesField"": ""Opinion"", ""by"": ""Year"", ""field"": ""Percentage"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""operator"": "">"", ""value"": 0}], ""ops3"": [{""op"": ""sort"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Percentage"", ""order"": ""desc""}], ""ops4"": [{""op"": ""nth"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""n"": 3, ""from"": ""left""}]}",64.0 @2013,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Opinion"", ""field"": ""Percentage"", ""groupA"": ""Bad"", ""groupB"": ""Good"", ""signed"": true, ""absolute"": false}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Percentage"", ""operator"": "">"", ""value"": 0}, {""op"": ""sort"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""field"": ""Percentage"", ""order"": ""desc""}, {""op"": ""nth"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 1}, ""n"": 3, ""from"": ""left""}]}",64.0 @2013,MATCH,0,"2013 (Bad-Good difference = 64; 3rd biggest among years where bad>good: 2012=80, 2011=73, 2013=64)","True 3rd-biggest diff is 2013 (64); gold matches; ours and baseline both returned 2009 (52, the 5th), genuinely wrong.",,,ok,
